570926,36,8,39,18,22,25
939527,17,6,39,12,19,34
590490,34,16,25,30,4,26
723845,6,15,4,28,45,41
340311,45,28,39,20,42,3
122379,21,11,12,6,16,8
550809,38,7,24,19,3,37
283194,43,42,20,29,31,45
749354,13,34,18,41,36,9
527535,23,0,21,17,2,3
572413,1,31,0,20,32,37
804130,28,20,4,38,1,19
812029,25,23,33,30,24,13
821459,9,22,15,44,1,11
470581,41,15,21,4,3,10
51821,2,4,32,38,17,20
983983,25,21,31,42,38,45
595555,16,31,6,26,19,40
95682,30,14,16,17,34,31
587208,39,8,31,25,16,36
165466,35,9,16,40,26,10
512130,37,6,8,16,40,38
845827,32,14,0,41,28,2
468828,24,30,28,27,35,31
437009,27,23,9,10,43,21
638975,8,26,39,21,35,22
492606,24,23,33,0,20,18
345798,15,4,33,6,19,17
780777,41,13,24,43,42,38
303147,17,14,5,0,37,45
566754,7,21,30,13,19,35
265535,19,34,6,21,27,8
224479,26,36,9,28,13,43
54806,41,13,10,2,31,43
241574,30,25,33,26,11,21
469751,26,37,10,27,9,42
54423,11,45,37,13,21,20
861912,24,33,17,22,6,34
958636,29,0,41,12,35,38
65583,35,17,30,0,3,20
228950,22,45,2,31,39,42
306763,43,40,38,9,39,19
957473,22,30,9,45,42,40
783641,17,44,26,43,21,14
226241,22,6,4,19,13,30
641710,43,18,1,31,11,45
475374,16,20,35,43,1,36
565824,7,34,27,33,28,1
392538,2,44,6,10,22,12
376194,29,13,6,40,1,10
261080,29,38,43,3,30,23
956084,20,5,18,11,9,2
624907,28,43,27,0,13,8
887322,9,25,13,31,17,29
938168,11,19,26,22,43,12
536489,8,40,12,44,16,28
994526,19,16,43,29,23,30
937120,7,26,11,38,13,12
343610,19,39,24,29,26,25
277374,32,24,10,3,16,33
36513,3,21,5,26,4,43
248938,16,6,23,27,22,17
171037,43,28,38,1,20,10
203329,39,36,32,17,6,13
293320,30,11,13,10,41,42
101796,11,3,24,0,33,8
643135,43,25,14,44,6,9
246909,16,38,25,15,6,29
919012,23,19,25,6,39,45
899833,16,44,5,2,14,36
23207,43,7,21,13,39,17
333552,24,8,35,5,36,31
16612,24,44,41,39,30,28
207434,16,41,44,4,42,13
64852,42,26,38,36,32,15
372457,9,35,0,39,38,33
523165,1,31,20,0,23,45
407566,5,10,9,29,6,8
165843,21,5,45,0,41,4
37810,19,4,32,0,2,6
423469,31,9,25,29,2,12
174329,44,41,4,34,23,37
333514,18,10,28,35,44,14
446798,40,45,39,29,9,23
964436,22,30,29,40,32,34
780473,34,20,17,44,37,30
821419,29,18,20,31,43,17
315119,7,39,43,21,18,12
393488,27,6,8,25,15,0
516497,25,27,12,9,6,11
166492,6,44,4,31,15,9
417442,35,3,37,11,12,17
208723,14,10,0,28,39,31
286532,32,24,22,12,0,15
220956,18,38,16,30,9,31
134629,19,13,6,16,14,18
440782,39,44,17,13,18,35
855743,24,15,35,2,41,19
326410,11,28,6,22,33,21
839954,31,43,13,25,41,7
796261,32,33,37,36,25,4
619252,5,9,35,19,4,29
881002,23,38,11,21,10,36
166690,23,21,25,31,30,4
158367,11,21,26,7,14,45
143928,3,2,1,11,15,28
830443,45,36,30,25,7,5
378938,6,36,11,43,15,20
735779,11,20,28,36,38,3
906100,12,13,15,9,24,0
254622,42,7,28,43,1,20
147756,42,31,27,38,16,1
746350,31,38,4,8,41,35
808176,35,41,37,45,34,9
462858,41,32,0,42,6,9
191226,31,24,6,21,3,7
409171,10,18,3,33,22,26
565101,24,40,1,3,17,7
746511,39,25,41,7,13,12
753547,4,37,6,22,31,32
931822,26,30,28,14,7,3
17026,11,23,19,43,29,36
680718,13,16,30,27,38,29
926657,0,11,27,14,8,30
803650,12,42,25,4,7,26
699454,22,5,8,6,16,9
89508,2,16,10,42,0,25
200648,27,3,17,29,1,2
589478,32,11,10,19,9,31
291175,2,26,28,18,5,40
615194,12,35,1,19,22,44
228892,40,27,2,22,44,21
356188,28,10,35,6,29,39
144280,25,27,13,45,31,43
546261,7,12,31,14,37,38
782529,7,10,38,45,5,4
773055,10,38,35,9,5,42
686073,4,39,44,2,12,27
233596,3,10,1,20,8,19
476743,32,28,13,45,16,29
866988,32,20,31,40,22,25
518252,4,32,19,31,39,2
390869,45,9,14,37,43,4
150882,31,2,24,14,45,32
750221,5,18,0,17,26,19
689740,43,13,38,30,27,21
271423,11,18,3,10,32,43
571952,31,28,41,10,11,21
690016,32,15,38,8,36,17
407145,26,12,2,29,10,6
741662,13,26,39,22,27,28
231315,20,18,12,41,24,11
455688,44,18,22,24,8,11
850142,43,36,33,12,19,20
580491,8,39,34,40,7,37
298619,30,40,22,31,24,26
542799,29,34,45,0,10,13
303788,29,37,15,17,23,39
765327,23,28,17,11,37,43
216805,8,40,39,22,31,21
21274,11,36,1,37,16,41
572337,0,16,12,2,38,15
365038,35,34,44,17,9,15
754800,35,40,32,22,28,27
883012,6,28,30,42,11,34
990264,27,16,34,5,40,42
132612,24,9,31,3,45,27
999231,15,18,11,16,6,29
151206,32,16,43,3,19,37
75336,43,30,41,35,33,40
925051,9,33,15,16,32,13
59634,38,37,14,41,45,26
763966,19,28,15,43,1,10
849212,30,40,3,34,21,31
493099,25,34,33,19,35,30
529950,28,42,7,33,20,31
177633,39,34,12,36,10,23
663812,43,7,5,3,34,25
145118,42,43,22,2,34,32
597487,41,33,20,10,17,22
757748,39,36,44,17,16,22
120515,5,32,23,11,4,10
115813,33,30,18,6,23,5
655098,13,10,41,44,14,35
940642,19,43,42,30,25,8
318310,23,15,20,16,2,39
948578,31,42,2,34,13,9
480639,44,26,43,30,21,12
2290,1,32,15,9,35,8
501732,9,38,32,29,43,42
697891,16,42,5,19,1,2
931158,16,5,43,3,28,38
115450,2,36,38,19,27,18
534339,39,3,24,15,42,41
944225,4,15,1,18,45,44
429764,3,44,36,42,38,32
664923,26,16,3,39,27,22
130993,24,20,16,26,9,18
924369,16,25,32,29,6,0
899957,32,9,16,11,25,14
909759,31,21,45,7,18,39
733657,3,40,29,20,16,14
334330,29,18,36,44,45,21
598860,17,1,32,33,43,3
622938,29,1,31,26,12,28
62904,45,9,31,23,43,35
199607,29,4,15,17,42,14
153536,33,21,28,18,23,19
415595,44,7,40,30,6,31
509289,37,45,42,6,9,3
11048,43,28,15,23,3,20
649489,23,10,24,40,28,34
441471,39,19,18,29,12,4
963755,38,36,6,3,24,19
253031,6,26,45,19,22,23
736535,26,27,1,0,43,36
164877,10,28,12,11,29,35
94315,0,43,35,1,23,2
537512,24,16,42,39,21,6
875640,26,36,12,20,43,13
363735,37,33,40,29,11,34
117535,32,25,12,0,41,34
281002,11,23,28,45,41,16
54864,26,44,11,18,15,31
908557,9,42,6,27,33,45
186133,4,41,3,19,31,27
393478,29,24,38,20,23,3
46630,24,25,39,13,4,2
969587,2,41,34,17,30,1
52707,35,4,25,33,8,39
814521,3,24,42,43,28,33
896900,11,5,36,7,28,8
700210,43,19,17,2,30,34
514586,40,15,35,43,34,11
77038,28,39,0,15,36,38
637435,21,38,40,25,1,2
269194,35,23,11,15,5,6
323324,30,17,26,8,38,43
276308,42,11,7,21,37,28
108677,38,44,15,29,19,14
699990,8,37,6,41,17,14
660947,22,31,21,24,26,9
755453,10,24,12,41,43,2
444543,13,18,12,4,35,42
465533,34,3,17,36,1,31
978627,1,38,45,10,23,39
541152,4,30,16,13,40,33
947794,4,8,9,28,3,43
370319,25,13,3,9,24,1
667049,8,14,33,44,43,3
201625,43,16,39,40,25,38
112789,28,21,3,26,11,9
19358,16,21,6,29,3,37
851575,10,6,29,18,22,38
870585,0,2,30,25,13,14
587332,21,14,22,41,31,12
308062,23,15,31,8,11,3
101549,30,11,16,45,37,14
765534,28,41,21,12,4,8
341248,24,7,42,12,3,41
981647,32,31,0,36,6,42
792588,22,43,11,34,7,18
397023,15,44,12,19,4,13
939852,11,8,35,43,23,32
432186,21,18,44,12,4,41
235655,6,18,4,44,7,27
30750,19,38,22,3,8,28
824194,36,25,35,11,17,15
397626,27,44,40,12,29,41
193038,32,44,45,21,22,4
16563,20,22,45,3,29,24
185503,11,44,5,3,15,21
358169,20,36,43,29,22,26
271354,27,16,13,44,22,39
743289,41,36,12,11,34,25
238115,7,23,14,29,1,16
791075,29,8,30,45,24,17
566278,6,3,27,1,44,24
157601,8,17,27,14,19,32
951618,38,45,30,1,20,23
807715,33,23,16,35,4,36
698856,8,13,44,41,28,25
461878,40,12,3,29,5,36
701266,22,27,29,45,11,4
638079,37,25,21,41,6,23
142256,38,14,5,11,41,29
465368,44,6,1,10,39,2
138639,13,3,16,26,22,44
178322,11,3,0,26,32,17
954497,35,17,34,2,27,43
930683,15,9,33,26,35,0
141173,0,15,11,42,1,27
603883,23,14,2,26,39,21
402036,14,32,26,42,44,39
581094,6,24,16,26,14,43
503414,13,14,19,42,45,26
652168,31,29,5,44,8,13
660884,40,10,38,37,27,30
290631,17,36,7,33,16,34
834380,10,3,43,16,25,33
367706,34,35,15,29,5,24
40165,42,26,18,17,23,19
906417,44,11,3,4,24,8
476147,30,10,14,0,41,1
184267,42,39,28,2,14,13
300574,40,19,20,2,8,1
300840,24,35,23,17,7,11
160943,14,7,21,30,18,26
802438,25,42,44,16,1,35
609121,20,22,19,9,30,45
477503,0,42,7,30,16,34
868987,43,14,44,45,31,4
100750,15,20,28,38,1,31
862215,32,6,22,4,3,24
112818,4,6,34,28,41,15
978587,0,22,30,10,26,20
185775,10,42,8,1,25,40
822617,41,2,45,15,16,17
466646,38,41,33,32,34,16
619278,6,5,33,27,8,2
171763,6,14,33,45,10,26
160516,43,1,25,40,11,37
594329,0,13,16,7,43,34
700506,45,4,23,2,44,6
162134,38,12,22,13,19,26
433534,19,9,41,7,28,0
643453,9,32,6,14,26,1
629980,35,12,0,21,34,42
170757,22,43,34,17,32,39
514582,8,35,19,2,32,0
240815,5,36,34,16,44,6
227656,11,28,4,10,7,37
497929,16,43,9,6,30,29
849803,34,43,31,44,37,19
802403,35,14,18,8,2,42
566173,14,31,15,1,17,11
767286,1,41,39,31,35,4
410827,1,14,28,13,44,5
100576,38,2,42,40,27,3
768105,8,38,0,7,11,34
961748,8,10,19,30,35,23
348474,35,24,22,7,40,31
540380,15,27,10,2,8,31
20991,43,21,37,44,42,39
449052,36,7,23,13,38,35
137392,7,37,30,25,9,38
361550,23,19,13,17,37,33
112757,24,26,2,30,12,28
651899,16,20,12,37,1,22
54434,1,6,8,30,15,5
812863,4,43,24,45,30,34
198033,21,12,8,32,34,3
713905,15,40,8,12,41,14
994838,20,1,30,0,15,32
299690,27,23,13,5,35,7
674882,31,35,4,7,32,22
46546,18,19,45,8,1,27
320682,14,7,23,34,37,22
682149,32,16,5,40,29,12
908734,21,13,14,5,34,27
658594,1,8,16,35,10,33
516907,41,36,27,3,10,2
900204,39,15,25,26,22,10
917813,41,37,20,29,24,32
94198,20,42,18,13,15,3
988903,21,38,18,25,17,34
879440,25,22,39,3,32,2
748482,39,10,29,42,6,20
992701,2,24,42,32,38,6
403441,31,29,15,3,27,35
775958,21,1,40,28,37,8
44254,15,30,0,39,16,8
91951,12,15,18,25,36,13
959683,16,17,40,26,36,39
461675,10,7,36,0,1,15
376083,14,8,18,27,35,24
942399,11,7,2,17,1,37
223528,15,24,5,9,37,21
450440,41,15,37,16,7,9
849305,3,4,8,23,38,45
608160,32,1,21,37,23,30
78768,6,44,10,40,41,12
559891,43,28,33,6,15,30
107943,37,31,4,13,15,20
915332,15,7,40,45,12,20
826598,13,2,29,1,20,12
40550,14,13,6,24,36,2
650123,23,36,21,16,5,29
666290,39,12,37,4,7,9
61821,4,3,33,36,44,25
611365,17,15,10,9,27,28
322971,12,31,27,9,44,34
46656,35,40,31,13,12,19
621850,16,5,10,42,15,20
573438,28,38,27,19,7,26
439435,35,16,8,6,19,42
617622,40,9,25,43,30,24
724499,23,11,34,22,20,28
613728,27,1,28,24,40,20
240532,36,45,39,14,32,33
855311,34,40,9,15,21,2
889542,34,3,15,12,42,8
670212,8,14,22,44,1,37
181613,32,4,36,13,40,1
829799,21,25,39,44,28,36
485202,8,20,16,11,15,7
871137,17,7,8,19,37,11
330058,30,1,44,43,5,8
757946,26,1,0,5,17,19
639037,45,10,39,44,4,2
92371,11,1,43,19,41,3
989230,37,2,35,14,24,28
770993,14,4,22,33,6,29
42799,20,9,34,24,14,7
460391,29,44,11,30,16,7
316302,0,4,39,8,2,28
804919,20,23,42,44,21,8
342475,6,26,13,35,33,23
898317,7,24,27,17,11,5
429351,6,28,29,10,37,17
551158,30,11,24,38,6,29
907340,18,10,4,37,32,6
