41413,15,42,24,23,14,32
351523,9,27,40,38,8,44
979153,11,7,10,40,3,20
563456,5,13,4,0,3,27
930323,14,3,38,39,2,16
216190,18,39,13,2,6,3
808184,45,41,32,44,4,11
325664,3,12,32,1,30,5
112745,12,14,30,25,5,37
96725,2,20,37,22,41,16
89852,19,43,8,10,3,32
984941,34,29,35,43,27,4
276392,13,14,19,26,9,2
750214,15,34,23,14,20,21
362875,45,17,39,23,27,7
331872,44,9,3,22,41,19
746823,7,22,12,1,11,43
180737,6,25,23,44,27,10
162425,40,42,33,21,20,27
852211,42,6,28,1,34,21
939342,20,38,32,21,30,13
46425,26,5,9,20,28,33
614388,1,4,35,23,21,27
264349,13,10,26,8,45,28
685832,35,22,6,5,18,32
491737,38,2,14,25,18,30
315931,11,12,6,5,33,0
427808,20,33,28,5,10,26
201819,12,42,2,32,43,16
712205,25,33,35,13,15,23
223422,0,13,26,44,3,32
168749,22,31,18,40,32,7
995319,33,39,40,42,28,30
737858,42,35,34,23,30,3
267830,34,11,1,0,22,28
752585,12,37,0,14,24,38
984899,9,37,41,21,39,42
866056,17,42,9,41,36,5
909905,30,36,25,1,39,18
102888,32,28,24,31,7,35
134433,21,26,17,38,5,44
652286,45,3,31,7,19,18
291746,13,0,23,10,38,26
143932,29,3,23,26,14,28
425825,40,14,39,27,17,13
387071,36,9,4,38,5,40
35475,0,18,10,3,11,19
520479,39,19,24,7,44,3
585363,29,0,40,18,12,17
675529,10,9,22,15,38,34
305066,29,3,17,2,28,39
132147,33,15,40,45,36,3
381609,29,1,27,39,36,45
249373,17,6,16,23,27,18
786295,10,44,22,23,20,40
242511,4,5,17,24,23,2
509335,2,32,8,3,12,30
419944,20,30,44,17,0,2
39713,8,33,25,18,10,31
40420,10,43,44,32,2,33
947291,37,27,12,30,29,0
734342,24,4,15,9,20,13
176305,3,16,11,22,38,6
863574,5,33,32,42,28,34
288262,2,27,16,36,26,44
721001,14,27,32,39,8,35
358441,22,17,11,21,34,13
834785,20,28,21,27,39,29
462460,18,9,34,30,13,39
446062,17,21,28,14,42,34
607470,5,27,6,13,42,8
610139,3,44,11,0,14,20
552919,12,10,8,26,20,36
130748,32,44,0,43,12,21
771629,2,30,0,13,31,41
333927,29,14,40,32,21,15
913578,18,22,1,11,44,8
798566,34,31,23,4,39,8
330942,44,4,14,0,45,2
374945,22,18,20,27,24,11
750797,6,41,31,38,39,24
517019,27,43,33,20,35,15
217262,37,38,36,13,9,8
986327,27,2,14,15,12,16
50925,37,31,19,6,18,11
748178,29,41,43,9,35,8
146413,11,40,34,29,14,43
720434,12,30,40,38,45,1
392435,10,24,8,32,30,33
519970,44,20,9,26,3,42
423445,32,22,36,31,12,0
232841,1,15,36,32,35,38
281725,31,44,10,13,11,36
430652,41,33,40,9,24,31
580728,14,19,8,21,13,11
785832,45,22,25,5,30,6
10710,0,36,35,21,40,29
568541,13,7,22,4,40,21
735120,5,18,7,24,20,2
137989,40,13,34,7,17,27
840704,45,2,36,41,19,22
582075,33,27,43,26,19,14
384531,32,2,36,28,20,37
837965,43,16,14,21,6,7
502402,30,17,38,24,28,19
385160,29,0,23,44,39,21
454386,38,31,40,19,7,18
352095,41,45,18,19,9,12
418981,16,4,36,31,15,9
909138,13,20,39,1,9,19
486459,32,12,21,41,29,2
41480,37,18,8,19,42,15
984829,16,13,39,36,27,42
562919,0,34,37,12,38,14
481645,44,34,4,19,40,37
610617,45,39,9,2,20,3
260529,1,42,25,37,35,4
892641,28,22,41,8,4,5
975782,30,7,42,20,1,5
236250,18,23,25,39,43,37
410829,4,38,36,35,23,0
559542,8,18,15,9,30,10
787080,12,8,24,45,44,28
935848,20,43,23,8,29,41
85641,44,12,17,1,19,25
269823,15,10,3,8,27,22
655422,18,10,40,36,5,24
916863,27,24,4,42,35,41
653257,20,13,28,35,23,45
139106,5,23,3,4,30,26
454179,1,23,31,18,10,40
809548,7,32,6,38,1,23
642787,22,37,0,40,8,42
916338,13,32,14,9,22,38
828158,12,5,22,19,30,9
877407,11,24,35,19,45,44
353990,6,3,28,37,42,38
759295,21,11,7,39,22,31
869852,2,25,31,39,18,7
712233,44,42,26,37,38,7
977050,25,40,39,13,7,21
614262,20,24,37,39,10,40
435794,16,38,45,15,26,29
701377,12,4,22,7,33,1
358938,31,1,36,33,40,32
304715,25,43,28,39,1,41
817341,17,5,13,15,14,12
955770,2,27,40,12,22,7
767089,25,29,9,6,34,19
370281,29,9,10,28,27,6
543214,24,3,38,33,28,21
910577,24,45,18,2,12,21
713859,0,14,3,24,18,35
500182,18,16,43,2,21,19
528475,12,39,5,29,35,21
287421,32,6,23,31,4,15
925683,27,12,32,20,19,25
443668,2,10,19,37,40,18
393486,22,2,11,8,44,19
442797,4,25,2,43,42,17
824591,9,5,8,13,7,18
459090,44,33,4,0,21,32
284428,36,26,13,20,12,4
987053,19,7,10,11,45,17
200282,16,24,33,22,38,45
530615,25,0,34,14,5,17
929653,7,34,14,37,12,18
953113,0,2,32,3,22,10
362340,6,25,11,24,27,37
859400,32,35,41,44,13,17
183971,44,45,17,36,5,14
848024,37,20,35,10,23,19
496281,22,39,32,20,36,14
40994,28,0,45,33,10,3
899317,24,13,28,15,21,44
