350378,10,4,39,27,12,36
651948,20,18,33,12,27,9
79109,27,42,26,18,39,1
476201,10,14,32,34,20,28
938744,2,28,40,6,10,13
895766,7,2,14,1,41,29
931420,38,27,3,23,13,28
562856,28,45,33,16,17,39
824429,18,26,27,8,36,4
234089,8,12,6,4,14,31
728405,36,20,41,32,45,24
52602,38,37,36,41,29,7
805055,28,22,15,26,25,20
455322,19,34,3,22,40,38
979679,45,42,25,20,1,29
903301,42,11,5,8,25,21
37981,3,21,9,30,38,15
808092,24,7,39,3,21,42
397986,23,8,42,36,27,39
968343,23,31,9,19,7,2
745,34,41,23,38,15,36
324803,32,33,14,24,6,25
537734,19,44,30,8,3,39
287150,5,17,10,6,36,44
141542,4,28,44,45,27,23
162551,36,43,5,4,30,13
727,44,41,35,30,20,45
58638,28,9,41,18,38,5
666175,25,0,42,30,24,31
57824,5,11,44,43,21,29
910124,4,14,20,39,17,6
309781,5,22,29,26,20,14
455362,40,24,39,18,37,1
8062,28,14,25,10,24,5
701204,1,37,18,23,21,28
621534,13,23,44,28,37,45
40466,0,37,45,29,18,38
56280,25,21,35,24,16,19
278921,13,32,0,19,1,44
165544,1,24,5,12,8,11
357261,12,27,14,16,35,39
121089,24,29,10,6,25,1
165132,26,16,2,19,35,30
81507,7,24,19,1,23,16
424286,21,12,14,4,20,37
96978,22,33,41,28,31,25
469390,14,35,23,17,33,9
586162,25,11,21,16,40,14
25715,33,7,27,44,1,9
494359,22,43,24,9,37,8
389960,11,39,40,26,9,37
193692,29,41,15,17,10,25
328348,24,9,39,18,27,21
903282,24,10,36,30,16,26
888900,0,30,32,20,43,4
247579,7,9,40,25,43,21
896829,20,29,40,37,2,7
807778,30,29,33,16,40,14
819509,32,29,11,15,27,8
750372,6,27,29,39,8,45
958830,11,0,35,19,16,12
774549,17,35,0,30,6,3
680325,44,36,19,38,35,32
947710,1,18,5,39,12,25
822649,36,21,19,27,28,41
464600,39,29,3,31,6,1
431448,1,21,24,43,5,9
331252,23,24,31,5,20,7
458990,1,42,17,13,29,39
43704,28,8,14,42,23,3
419113,33,17,19,31,39,4
104085,19,35,6,38,12,32
909361,24,16,41,11,3,6
287349,39,5,23,25,29,15
604830,2,24,28,37,25,21
670509,41,20,9,22,19,17
835188,22,19,29,20,3,39
601667,44,34,16,8,24,10
405132,28,5,45,26,32,16
39087,42,4,20,27,36,37
789702,30,0,25,16,22,20
378227,7,14,12,23,20,41
882183,9,8,30,33,35,18
982697,29,27,6,0,19,41
617713,7,35,3,5,25,18
508662,6,17,35,18,11,33
305409,40,35,5,22,16,42
748949,39,38,9,6,36,16
885899,20,23,42,30,0,18
718754,8,39,41,32,20,15
749886,18,30,43,6,39,3
61475,43,32,5,39,7,9
155993,43,36,1,8,21,42
532061,17,29,3,30,21,28
136418,1,9,15,18,41,37
142813,19,38,16,26,30,8
433547,31,4,33,1,42,35
872340,4,18,29,10,20,42
383074,8,38,12,26,3,5
548901,33,36,12,10,43,22
18523,0,9,43,26,17,5
382124,31,18,34,22,4,39
